"","...1","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"1139",1139,"20",62421310,62422127,818,"*",3,8.21299700859274e-46,0.0151937505441316,3.58655650359993e-05,0.00027439172832859,-0.218329676000301,-0.100419483708931,"ZBTB46"
"1140",1140,"14",91526463,91526669,207,"*",3,6.92966849542876e-24,0.00032866958001921,0.00066243496710251,0.00028333566112942,0.214754525877579,0.101570453381172,"RPS6KA5"
"1141",1141,"17",54230730,54230996,267,"*",5,5.60550261513932e-25,0.0005535214083059,0.00043376339744571,0.00028511101599606,-0.229400581949163,-0.106901020340321,"ANKFN1"
"1142",1142,"20",62664629,62665676,1048,"*",4,2.26114082112626e-39,0.00172292226001599,0.00011628665078853,0.00029384774105963,-0.434556079253725,-0.121983938410258,"ZNF512B"
"1143",1143,"10",98144406,98144512,107,"*",3,1.35901823884999e-40,0.00677370405297897,4.14605613491751e-05,0.00029654400577164,-0.213383594779352,-0.106231663030012,"TLL2"
"1144",1144,"16",9056486,9056723,238,"*",3,3.66897311708169e-39,0.00297634681977648,7.77485886613112e-05,0.00029768837389414,-0.303242230198865,-0.127977711062019,"RP11-77H9.8, USP7"
"1145",1145,"15",45544197,45544335,139,"*",3,5.65614972167624e-24,0.00320456425089698,0.00026597266797297,0.00029844760871146,0.417004241687316,0.106038281051905,"CTD-2651B20.3"
"1146",1146,"17",81015507,81016294,788,"*",5,7.96706701019109e-28,0.00404488110973733,0.00034957611848399,0.00030137097325142,-0.244670569040013,-0.121793388168701,NA
"1147",1147,"16",1024326,1024838,513,"*",3,2.35200630674134e-33,0.00222898661243264,9.85246367001796e-05,0.00030330286449957,-0.359420489006276,-0.131843692323591,"LMF1"
"1148",1148,"17",47754976,47755353,378,"*",3,2.35621762439742e-46,0.00269198150859665,9.42773019443161e-05,0.00031149579025889,-0.191626762628611,-0.132906118046497,"SPOP"
"1149",1149,"22",38857452,38857936,485,"*",5,1.09996783186132e-31,0.00190861003420523,0.00020564545154346,0.00031523462265161,-0.205292642114522,-0.13007740573657,NA
"1150",1150,"12",57630422,57631687,1266,"*",4,9.41281578403042e-50,0.00506365613454355,8.66043845197939e-05,0.0003243375786091,-0.189206215630463,-0.102437221083393,"NDUFA4L2"
"1151",1151,"7",2423231,2423467,237,"*",4,6.26423080699785e-28,0.00716150477308503,0.00017429037489693,0.00032469646774608,-0.367041920169522,-0.216327229004792,NA
"1152",1152,"7",54731936,54732751,816,"*",4,1.24548479355059e-43,0.00442487246171239,9.93888740001497e-05,0.00033586210598903,-0.322031529230649,-0.179771192104669,NA
"1153",1153,"12",113900283,113900719,437,"*",3,1.85966741155877e-28,0.00141145046509011,0.00018377511534223,0.00033814224614265,-0.109122548912658,-0.102818077589212,"LHX5"
"1154",1154,"20",44803246,44803686,441,"*",4,1.86984060836417e-39,0.00284109696010634,7.25840381564117e-05,0.00034701634276336,-0.327472312146517,-0.113496684517896,"CDH22"
"1155",1155,"12",25150402,25151263,862,"*",5,2.04872726555083e-43,0.0076479474564769,5.65613322641988e-05,0.00035440793168782,-0.326075395417728,-0.104865221323842,"C12orf77"
"1156",1156,"13",112709256,112710155,900,"*",5,9.22589498670889e-45,0.018803530524365,7.42486660908699e-05,0.00036414967950917,-0.382996335376172,-0.107364183173599,NA
"1157",1157,"13",103052144,103052468,325,"*",3,2.81248536641239e-27,0.00119250808540938,0.00023110797360154,0.00036786953899658,-0.187747486593061,-0.122133318274733,"FGF14"
"1158",1158,"11",64009083,64009540,458,"*",7,9.30036045343373e-24,0.00053786636562848,0.00072294735876662,0.00037677432716161,-0.267124340695158,-0.11007667468655,"FKBP2"
"1159",1159,"8",90770146,90770456,311,"*",3,6.90414572195315e-27,0.00099287737055085,0.00029448453745848,0.00037747013197564,0.314810990060817,0.133262461739456,"RIPK2"
"1160",1160,"10",43601862,43602387,526,"*",3,2.68601393457715e-37,0.00436536889091434,7.98172533469184e-05,0.00037894266015084,-0.231422819865447,-0.136764067613575,"RET"
"1161",1161,"11",68384193,68384247,55,"*",3,8.45068786921673e-22,0.00254404450422039,0.00024631662752429,0.0003859544035104,-0.467062294585909,-0.210553615213928,NA
"1162",1162,"1",38005965,38006319,355,"*",3,8.32406826924994e-30,0.00681968223797128,0.00012961482269887,0.00039989754361102,-0.311731517711383,-0.116868006102509,"SNIP1"
"1163",1163,"10",22630065,22630351,287,"*",3,5.06258919386691e-31,0.00342968120699731,0.00010459869702467,0.00040224069213021,-0.203933803945644,-0.128012489255953,NA
"1164",1164,"3",63427866,63428305,440,"*",3,9.76511073180473e-28,0.00127155879389088,0.0002691867567546,0.00041232991403804,0.263220517799127,0.123156044045457,"SYNPR, SYNPR-AS1"
"1165",1165,"16",67199830,67200492,663,"*",3,5.09059945705216e-25,0.0014108867830917,0.00027752623252881,0.00041449894665172,-0.424988554462122,-0.156372323795431,"HSF4"
"1166",1166,"7",966947,967038,92,"*",3,1.82923388798319e-23,0.00138641059433794,0.00025696469649245,0.00042322204769864,-0.349254013280857,-0.120051384697874,"ADAP1, COX19"
"1167",1167,"21",30451398,30452272,875,"*",3,1.73190148938423e-40,0.0283718184496186,5.7201637027402e-05,0.0004254684446113,-0.158574204511673,-0.129935695802477,"MAP3K7CL"
"1168",1168,"12",103310839,103311300,462,"*",4,1.44485505012715e-24,0.00114672221961258,0.00050725731196788,0.00044508652657909,0.430483175244981,0.118112755282793,"PAH"
"1169",1169,"6",11279656,11279727,72,"*",3,2.29274882593863e-25,0.00279775816121133,0.00015155898655897,0.00045419126637665,-0.419201088128199,-0.203946367823673,"NEDD9"
"1170",1170,"8",110551877,110552843,967,"*",10,1.94988393554903e-27,0.0060359324420035,0.00237583006295011,0.00047800602761057,-0.289646779390824,-0.112293630034498,"EBAG9"
"1171",1171,"15",59664799,59665080,282,"*",4,4.65993800869568e-21,0.00571044900952564,0.00101681365909267,0.00048049253183547,-0.30426564350094,-0.112246038656039,"FAM81A, MYO1E"
"1172",1172,"6",423683,424272,590,"*",4,6.93373090827376e-36,0.0063264899281439,9.14658645356481e-05,0.00049183543913729,-0.410661827561467,-0.161620408498482,NA
"1173",1173,"5",15499895,15500270,376,"*",4,7.37518417336056e-58,0.0452512055357716,2.77713537497603e-05,0.00049337347264513,-0.415696364218224,-0.134684861077286,NA
"1174",1174,"6",17706242,17707018,777,"*",9,1.11622190686759e-44,0.0443611567571338,0.00032493302399716,0.00049947517701016,-0.305000597194018,-0.106316576993484,"RP11-500C11.3, NUP153"
"1175",1175,"6",170815913,170816229,317,"*",3,3.50806706999502e-26,0.00343893990434897,0.00016094658847678,0.00050045280904416,-0.232202341407462,-0.143038023869488,NA
"1176",1176,"17",37884099,37884640,542,"*",3,6.12825443119336e-39,0.0122437976334376,7.40587584651207e-05,0.00050642261385904,-0.404095510492102,-0.186985255908075,"ERBB2"
"1177",1177,"12",32654929,32655192,264,"*",3,6.16602409406145e-36,0.0314863407400041,6.22768559268284e-05,0.00054468139406623,-0.218294777919853,-0.124846151106958,"FGD4"
"1178",1178,"17",80052907,80053205,299,"*",3,5.64330130197518e-30,0.00555104373260548,0.00011996711249683,0.00054483658903464,-0.268231646281489,-0.165567408199935,"FASN"
"1179",1179,"5",574150,574244,95,"*",3,6.24774771540866e-22,0.00460943538648185,0.00031402871090445,0.00054521887564972,-0.187693744013046,-0.104354775607699,NA
"1180",1180,"7",2558891,2559473,583,"*",4,2.50946931152386e-21,0.00012204306469861,0.0236541812016344,0.00055213914314861,0.299439321226623,0.111960111987732,"LFNG"
"1181",1181,"21",46707781,46707878,98,"*",6,6.11662751340482e-21,0.0602092257361072,0.00146716764493833,0.00055252644894961,-0.403439107145908,-0.113548796053292,"POFUT2"
"1182",1182,"7",158111178,158111329,152,"*",3,7.85440574493604e-24,0.00147582316620359,0.0004007823639471,0.00056397439574843,-0.349336398486998,-0.181746927182781,"PTPRN2"
"1183",1183,"20",3827226,3827354,129,"*",7,6.93975540600544e-21,0.00430320020413538,0.00073837888035576,0.00060965392365021,-0.253384270076382,-0.106909389346677,NA
"1184",1184,"14",63670835,63671126,292,"*",3,4.62688572165001e-29,0.00469228364680382,0.00017223301186632,0.00062499777383384,-0.47404626027324,-0.15400512670114,"RHOJ"
"1185",1185,"19",5147855,5148130,276,"*",3,5.81868339014059e-33,0.0222034122319562,7.17098769024484e-05,0.00063022215459144,-0.157603642137777,-0.104659365150133,"KDM4B"
"1186",1186,"18",20716435,20716991,557,"*",4,2.96334122665474e-36,0.0345034203346885,0.00014392847796471,0.00063825626551595,-0.147791263336262,-0.114163624021331,"CABLES1, AC105247.1"
"1187",1187,"13",43136804,43136933,130,"*",3,1.23483534309399e-30,0.0119770112706285,8.69280767374042e-05,0.00064547943321341,-0.1209974043292,-0.105112543608159,"TNFSF11"
"1188",1188,"19",17439877,17440072,196,"*",3,1.34937818396845e-25,0.00395911696621757,0.00021871835655632,0.00064681983175248,-0.333158057870029,-0.155424541668584,"ANO8"
"1189",1189,"9",137623830,137624093,264,"*",3,3.03372147022028e-35,0.0183593391457382,7.7353088607433e-05,0.00067767131693213,-0.49196637198084,-0.2092813344167,"COL5A1"
"1190",1190,"6",33679137,33679895,759,"*",9,1.94768317612868e-24,0.00488503736438366,0.00080012385561819,0.00070780160576316,-0.251391377092378,-0.100565279830868,"UQCC2"
"1191",1191,"15",52121681,52121944,264,"*",4,1.51853382939194e-22,0.0168671466290138,0.00052487674734658,0.00070816857680678,-0.222386555540466,-0.10626267895636,"TMOD3"
"1192",1192,"16",2021690,2021791,102,"*",3,3.14567860804691e-20,0.00031203341707465,0.0124041964898156,0.00073295818922299,0.183416512079315,0.101402663688422,NA
"1193",1193,"13",114862324,114863115,792,"*",3,4.22905792594525e-33,0.00652355113735691,0.00017744160787222,0.00076219321760773,-0.167019901798423,-0.10134788953314,"RASA3"
"1194",1194,"17",7256361,7256673,313,"*",3,1.82968197299336e-36,0.0243278107282853,9.82846770020664e-05,0.00078517076647195,-0.138679821671759,-0.104206258177718,"KCTD11, RP11-542C16.1"
"1195",1195,"12",6716081,6716597,517,"*",5,1.04710705362701e-46,0.0249448767442918,5.50636728924767e-05,0.00083571199074634,-0.339424043315559,-0.210355168896431,"CHD4"
"1196",1196,"19",1020733,1021257,525,"*",3,6.76092053737241e-27,0.00647527900974936,0.00021299210538193,0.00083859340286916,-0.290331404018509,-0.149920472690134,"TMEM259"
"1197",1197,"10",118563568,118563859,292,"*",3,1.32874434323497e-28,0.00713241737988071,0.00025169976158346,0.00085020532854151,0.363021034615653,0.112234264978204,NA
"1198",1198,"19",7660500,7660977,478,"*",6,1.2944427998968e-49,0.0280693455276125,6.10868812188825e-05,0.00088485095059388,-0.233792384561534,-0.105447124846191,"CAMSAP3"
"1199",1199,"17",7808598,7808829,232,"*",3,1.23864811653005e-24,0.00707144428187711,0.00022045374640921,0.00090895685136764,-0.107124824635111,-0.104694565176495,"CHD3"
"1200",1200,"7",43946371,43946455,85,"*",4,5.17661957087393e-21,0.00177667420004152,0.00063892495930086,0.00091388010594862,-0.198188972222774,-0.105426635087241,"URGCP"
"1201",1201,"5",35991735,35992195,461,"*",3,1.96999635112949e-21,0.0009947837166834,0.00167338209915456,0.0009195920485267,0.214654332697035,0.103276293415191,"UGT3A1"
"1202",1202,"13",48807223,48807339,117,"*",4,2.30919205207027e-21,0.00419634313182849,0.00483690736345964,0.00093156112641716,-0.249376094238734,-0.121217660169423,"ITM2B"
"1203",1203,"16",1823531,1824041,511,"*",4,1.98257494434236e-35,0.0095223337969771,0.00013281488949921,0.0009428988039768,-0.35867142601501,-0.13159149400672,"EME2"
"1204",1204,"14",104687182,104687369,188,"*",3,1.8618590787854e-22,0.00553987430879039,0.00027682404074808,0.00094578126390305,-0.230053563575035,-0.118348353663729,NA
"1205",1205,"7",1428806,1428900,95,"*",3,2.13613691474033e-24,0.0579579205829289,0.00016708023885055,0.00095195511287185,-0.283794889949919,-0.101120221211854,NA
"1206",1206,"15",90771714,90772557,844,"*",4,1.91658508849201e-55,0.151303798917658,1.95584210530855e-05,0.00097769251065907,-0.304563863655158,-0.122802953051407,"SEMA4B"
"1207",1207,"10",129705785,129706313,529,"*",3,5.1745509079875e-22,0.00284546371789531,0.00054213374403109,0.00098489198144068,-0.152975177363951,-0.115901453716808,"PTPRE"
"1208",1208,"20",62406428,62406964,537,"*",5,1.74646962973034e-32,0.00491870741148899,0.00017406147593875,0.00098651772495514,-0.393809776647079,-0.10190841986197,"ZBTB46"
"1209",1209,"12",50344211,50344626,416,"*",7,2.26745609083482e-40,0.0394150740036193,0.00011554522986394,0.00098950005923991,-0.395208702878293,-0.119809312279889,"AQP2"
"1210",1210,"14",74111075,74111382,308,"*",3,1.44129687439993e-21,0.00266228952768025,0.00063688658562555,0.00104727661871694,-0.31041850496676,-0.121423212642461,NA
"1211",1211,"16",30670378,30670728,351,"*",3,4.62209946867555e-21,0.00217656504296332,0.00084359391695407,0.00108476795127241,-0.435690492709308,-0.104053322896091,"FBRS"
"1212",1212,"5",180028658,180028818,161,"*",3,3.69189435315609e-177,0.00160701611336371,0.00666922797328413,0.00110592903839856,-0.239903499939423,-0.100700744998321,"FLT4"
"1213",1213,"11",22646597,22646931,335,"*",3,1.27275102962232e-29,0.00489714439517285,0.00045166830073925,0.00111903223902689,0.505443950519375,0.162285184943064,"AC103801.2, FANCF"
"1214",1214,"17",46674395,46674514,120,"*",3,2.96894797002052e-25,0.00703835250567066,0.00030830603850697,0.00112393486326255,-0.132966722091802,-0.119855324602197,"HOXB-AS3, HOXB3, HOXB6"
"1215",1215,"11",128773751,128775026,1276,"*",5,8.72562059855991e-40,0.0580649908786068,0.00013308326341367,0.0011507212719457,-0.262650483591128,-0.100737883532195,"KCNJ5, C11orf45"
"1216",1216,"14",102050490,102051071,582,"*",5,1.03779486618466e-39,0.0550385153962923,7.58238767434709e-05,0.00115537942591861,-0.40937160944699,-0.106811264162949,NA
"1217",1217,"7",101829270,101829412,143,"*",3,1.03671968870731e-34,0.34424204519941,5.71832306828617e-05,0.00124027130361704,-0.269409219285389,-0.12209592394992,"CUX1"
"1218",1218,"13",101169858,101169917,60,"*",3,5.30259216957462e-21,0.0120717628950377,0.00024393242460559,0.00127870085617519,-0.222287637019824,-0.112493737376449,"PCCA"
"1219",1219,"16",639209,640131,923,"*",5,5.61483920250208e-48,0.0296255371739282,8.84168421702253e-05,0.0013085054483228,-0.220989681633248,-0.135760227571429,"RAB40C"
"1220",1220,"16",8995607,8995730,124,"*",3,1.78047726920948e-21,0.0151327832574391,0.00023176999972937,0.00130935568134131,-0.150416353258017,-0.113146581769353,"USP7"
"1221",1221,"11",78780700,78780983,284,"*",4,1.33744716466976e-30,0.0213360426544069,0.00014578256414601,0.00132555425472173,-0.489664661585201,-0.125186488690281,"TENM4"
"1222",1222,"10",105218971,105219172,202,"*",3,2.76234568259386e-21,0.012802269255951,0.00042657766418251,0.00134469406012121,-0.259246127501647,-0.110017287244747,"RP11-225H22.4"
"1223",1223,"5",145252094,145252988,895,"*",4,8.58269987538983e-32,0.0169934066196877,0.00014761013241179,0.00135504741696199,-0.162422102567355,-0.100541624243474,"GRXCR2"
"1224",1224,"6",169568517,169568564,48,"*",3,1.6654815680387e-22,0.00906854366268134,0.0003986202654322,0.00137900544190058,-0.306805986344254,-0.11414667711454,NA
"1225",1225,"11",790293,790795,503,"*",3,6.30700405824283e-37,0.0198510233336972,0.00025844770544343,0.00141872111114843,-0.143209597377322,-0.115526541214035,"SLC25A22"
"1226",1226,"15",68522666,68523075,410,"*",4,1.17749050095103e-24,0.0230818544799579,0.00032869962189273,0.00143292954807287,-0.199492231475769,-0.110376827573246,"CLN6"
"1227",1227,"15",80986965,80987197,233,"*",3,3.86533757305798e-25,0.0113692143926158,0.00035700321365204,0.00144387970936221,-0.461071940224863,-0.261169014232351,"ABHD17C"
"1228",1228,"5",3394109,3394498,390,"*",3,1.01305546660051e-23,0.0113269216920991,0.000388409012101,0.0015155069392971,-0.353623284435438,-0.129665997176172,NA
"1229",1229,"16",3596858,3597151,294,"*",3,1.03109630699438e-24,0.0319333163199144,0.00018308295100087,0.00154960667399544,-0.489811377138634,-0.216428998619515,"NLRC3"
"1230",1230,"14",105993308,105994265,958,"*",4,1.34974995988605e-46,0.0623298882702626,6.35133220261729e-05,0.00157056503092536,-0.292275786335738,-0.155945660288265,"TMEM121"
"1231",1231,"9",136324577,136324795,219,"*",3,1.56733569534033e-21,0.00877202516676956,0.00043099709582833,0.00157924031915226,-0.307934004967859,-0.193727154184785,NA
"1232",1232,"11",66104018,66104485,468,"*",7,3.65733514036502e-25,0.00813044167418298,0.001019963669554,0.00158645270440983,-0.227668470370155,-0.113454094411997,"RP11-867G23.12, RIN1"
"1233",1233,"5",138609219,138609385,167,"*",4,8.27179868276215e-21,0.00300098666274898,0.00144235388904054,0.00167662728872916,-0.285895835085835,-0.106046171999652,"SIL1"
"1234",1234,"15",90349511,90349979,469,"*",4,4.76879662817338e-34,0.0557374601308387,9.39530652412354e-05,0.00186315532737265,-0.178610471129982,-0.100000459701051,"ANPEP"
"1235",1235,"19",45504295,45504513,219,"*",3,1.77820330378262e-23,0.0402664419831572,0.00025730467016235,0.00196030367493523,-0.134273368869532,-0.108199522182531,NA
"1236",1236,"14",105647734,105648224,491,"*",3,7.60057463602713e-28,0.0187625146749721,0.00035794185216613,0.00200961559932507,-0.167983789285196,-0.124648623335438,NA
"1237",1237,"13",113465004,113465038,35,"*",3,8.32087924786506e-23,0.0149747534539953,0.00041943143391289,0.00201377557412304,-0.158700968225334,-0.108600393015722,"ATP11A"
"1238",1238,"8",142841083,142841965,883,"*",4,3.22475356107414e-37,0.40678825340696,0.00012635895329024,0.00201710989944266,-0.295031186240121,-0.110466215777346,NA
"1239",1239,"16",70680498,70680817,320,"*",3,1.39536665552969e-20,0.00092386526834907,0.0141514570718768,0.00207539828585133,-0.278670496314375,-0.212108092870137,"IL34"
"1240",1240,"14",53196687,53196932,246,"*",4,1.21013374334654e-20,0.00584978807767945,0.0008348542519739,0.00209511106000051,-0.411525685167399,-0.1148179796368,"STYX"
"1241",1241,"19",51486901,51487136,236,"*",3,6.95895679944554e-26,0.0461064727179482,0.00022742803887506,0.0021295728285557,-0.40290638604385,-0.15108456966232,"CTB-147C22.9, KLK7"
"1242",1242,"20",62153067,62153431,365,"*",4,1.30626102567719e-26,0.0439222246464428,0.00021545864871232,0.0021386303013031,-0.379855212084307,-0.119893018208262,"PPDPF"
"1243",1243,"19",8386349,8386676,328,"*",4,2.42245375085445e-26,0.0384305309952754,0.00030380090381791,0.00226503017743079,-0.228550178086323,-0.131573980498486,"RPS28"
"1244",1244,"6",40995643,40996213,571,"*",6,1.18008708283445e-29,0.0453376716157934,0.00021781107670451,0.00232829497026512,-0.175510890568643,-0.101383127595953,"UNC5CL"
"1245",1245,"6",27774865,27775042,178,"*",3,3.86306307660754e-23,0.0661719271853037,0.00031127111417795,0.00258125814610556,-0.394401549475456,-0.166387477603448,"HIST1H4PS1"
